DATE,TAVG,TMAX,TMIN
1985-04-01,5.34666666666667,9.67666666666666,1.52666666666667
1985-05-01,12.9741935483871,18.8193548387097,7.2
1985-06-01,14.6633333333333,19.0933333333333,10.8333333333333
1985-07-01,16.4387096774194,21.2709677419355,12.2193548387097
1985-08-01,19.4193548387097,25.0741935483871,14.4064516129032
1985-09-01,10.1233333333333,14.06,7.00666666666667
1985-10-01,6.07096774193548,8.62903225806451,3.88709677419355
1985-11-01,-3.33333333333333,-1.41,-5.42333333333333
1985-12-01,-6.53548387096774,-3.97096774193548,-9.83225806451613
1986-01-01,-6.7258064516129,-3.97096774193548,-9.73225806451613
1986-02-01,-13.5392857142857,-9.16071428571429,-17.5107142857143
1986-03-01,0.158064516129032,4.26774193548387,-3.54516129032258
1986-04-01,6.68,10.4833333333333,3.19666666666667
1986-05-01,13.6483870967742,19.0258064516129,7.65806451612903
1986-06-01,18.6333333333333,23.5066666666667,13.85
1986-07-01,17.7967741935484,23.0967741935484,12.8935483870968
1986-08-01,16.5161290322581,21.6645161290323,12.1
1986-09-01,8.58,12.24,5.43666666666667
1986-10-01,4.1741935483871,7.81935483870968,1.19677419354839
1986-11-01,-0.0933333333333333,1.51,-1.71333333333333
1986-12-01,-7.45483870967742,-4.30645161290323,-10.941935483871
1987-01-01,-17.5064516129032,-14.4483870967742,-20.9451612903226
1987-02-01,-6.05714285714286,-2.71785714285714,-9.65
1987-03-01,-5.31290322580645,-1.28709677419355,-9.66451612903226
1987-04-01,2.81,6.84666666666667,-1.13666666666667
1987-05-01,12.8322580645161,18.0903225806452,7.37096774193548
1987-06-01,17.7366666666667,22.1366666666667,13.6633333333333
1987-07-01,16.7645161290323,21.358064516129,12.5387096774194
1987-08-01,15.0870967741935,19.858064516129,10.9193548387097
1987-09-01,9.04666666666667,12.5,6.21666666666667
1987-10-01,3.59032258064516,7.4741935483871,0.112903225806451
1987-11-01,-3.64666666666667,-1.1,-6.11666666666667
1987-12-01,-6.98387096774194,-3.34193548387097,-10.9
1988-01-01,-7.24193548387097,-5.26451612903226,-9.28064516129032
1988-02-01,-6.11379310344827,-3.48275862068965,-8.71724137931035
